21.4283 	INFO 	Loaded monitor calibration from ['2024_08_09 11:02']
853.6765 	EXP 	line3: autoDraw = True
853.6765 	EXP 	line4: autoDraw = True
854.6772 	INFO 	Keyboard events cleared
854.6766 	EXP 	probe: autoDraw = True
855.2782 	EXP 	New trial (rep=25, index=112): <Trial 112 (112 in rep 25) data={'pos': -50, 'corr_resp': 'x', 'thisN': 112, 'thisTrialN': 112, 'thisRepN': 25}>
855.2800 	DATA 	Keypress: c
855.2931 	EXP 	fixation: autoDraw = False
855.2931 	EXP 	line1: autoDraw = False
855.2931 	EXP 	line2: autoDraw = False
855.2931 	EXP 	line3: autoDraw = False
855.2931 	EXP 	line4: autoDraw = False
855.2931 	EXP 	probe: autoDraw = False
855.2931 	EXP 	fixation: autoDraw = True
856.2930 	EXP 	fixation: autoDraw = False
856.2930 	EXP 	line1: autoDraw = True
856.2930 	EXP 	line2: autoDraw = True
856.2930 	EXP 	line3: autoDraw = True
856.2930 	EXP 	line4: autoDraw = True
857.2936 	INFO 	Keyboard events cleared
857.2929 	EXP 	probe: autoDraw = True
857.8116 	EXP 	New trial (rep=34, index=113): <Trial 113 (113 in rep 34) data={'pos': 150, 'corr_resp': 'v', 'thisN': 113, 'thisTrialN': 113, 'thisRepN': 34}>
857.8135 	DATA 	Keypress: x
857.8266 	EXP 	fixation: autoDraw = False
857.8266 	EXP 	line1: autoDraw = False
857.8266 	EXP 	line2: autoDraw = False
857.8266 	EXP 	line3: autoDraw = False
857.8266 	EXP 	line4: autoDraw = False
857.8266 	EXP 	probe: autoDraw = False
857.8266 	EXP 	fixation: autoDraw = True
858.8266 	EXP 	fixation: autoDraw = False
858.8266 	EXP 	line1: autoDraw = True
858.8266 	EXP 	line2: autoDraw = True
858.8266 	EXP 	line3: autoDraw = True
858.8266 	EXP 	line4: autoDraw = True
859.8270 	INFO 	Keyboard events cleared
859.8263 	EXP 	probe: autoDraw = True
860.5453 	EXP 	New trial (rep=27, index=114): <Trial 114 (114 in rep 27) data={'pos': -150, 'corr_resp': 'z', 'thisN': 114, 'thisTrialN': 114, 'thisRepN': 27}>
860.5471 	DATA 	Keypress: v
860.5595 	EXP 	fixation: autoDraw = False
860.5595 	EXP 	line1: autoDraw = False
860.5595 	EXP 	line2: autoDraw = False
860.5595 	EXP 	line3: autoDraw = False
860.5595 	EXP 	line4: autoDraw = False
860.5595 	EXP 	probe: autoDraw = False
860.5595 	EXP 	fixation: autoDraw = True
861.5599 	EXP 	fixation: autoDraw = False
861.5599 	EXP 	line1: autoDraw = True
861.5599 	EXP 	line2: autoDraw = True
861.5599 	EXP 	line3: autoDraw = True
861.5599 	EXP 	line4: autoDraw = True
862.5604 	INFO 	Keyboard events cleared
862.5598 	EXP 	probe: autoDraw = True
863.2125 	DATA 	Keypress: z
863.2277 	EXP 	New trial (rep=26, index=115): <Trial 115 (115 in rep 26) data={'pos': 50, 'corr_resp': 'c', 'thisN': 115, 'thisTrialN': 115, 'thisRepN': 26}>
863.2428 	EXP 	fixation: autoDraw = False
863.2428 	EXP 	line1: autoDraw = False
863.2428 	EXP 	line2: autoDraw = False
863.2428 	EXP 	line3: autoDraw = False
863.2428 	EXP 	line4: autoDraw = False
863.2428 	EXP 	probe: autoDraw = False
863.2428 	EXP 	fixation: autoDraw = True
864.2428 	EXP 	fixation: autoDraw = False
864.2428 	EXP 	line1: autoDraw = True
864.2428 	EXP 	line2: autoDraw = True
864.2428 	EXP 	line3: autoDraw = True
864.2428 	EXP 	line4: autoDraw = True
865.2435 	INFO 	Keyboard events cleared
865.2428 	EXP 	probe: autoDraw = True
866.3445 	EXP 	New trial (rep=27, index=116): <Trial 116 (116 in rep 27) data={'pos': 50, 'corr_resp': 'c', 'thisN': 116, 'thisTrialN': 116, 'thisRepN': 27}>
866.3463 	DATA 	Keypress: c
866.3596 	EXP 	fixation: autoDraw = False
866.3596 	EXP 	line1: autoDraw = False
866.3596 	EXP 	line2: autoDraw = False
866.3596 	EXP 	line3: autoDraw = False
866.3596 	EXP 	line4: autoDraw = False
866.3596 	EXP 	probe: autoDraw = False
866.3596 	EXP 	fixation: autoDraw = True
867.3593 	EXP 	fixation: autoDraw = False
867.3593 	EXP 	line1: autoDraw = True
867.3593 	EXP 	line2: autoDraw = True
867.3593 	EXP 	line3: autoDraw = True
867.3593 	EXP 	line4: autoDraw = True
868.3602 	INFO 	Keyboard events cleared
868.3595 	EXP 	probe: autoDraw = True
883.3438 	EXP 	New trial (rep=28, index=117): <Trial 117 (117 in rep 28) data={'pos': -150, 'corr_resp': 'z', 'thisN': 117, 'thisTrialN': 117, 'thisRepN': 28}>
883.3457 	DATA 	Keypress: c
883.3586 	EXP 	fixation: autoDraw = False
883.3586 	EXP 	line1: autoDraw = False
883.3586 	EXP 	line2: autoDraw = False
883.3586 	EXP 	line3: autoDraw = False
883.3586 	EXP 	line4: autoDraw = False
883.3586 	EXP 	probe: autoDraw = False
883.3586 	EXP 	fixation: autoDraw = True
884.3585 	EXP 	fixation: autoDraw = False
884.3585 	EXP 	line1: autoDraw = True
884.3585 	EXP 	line2: autoDraw = True
884.3585 	EXP 	line3: autoDraw = True
884.3585 	EXP 	line4: autoDraw = True
885.3592 	INFO 	Keyboard events cleared
885.3585 	EXP 	probe: autoDraw = True
886.2781 	DATA 	Keypress: z
886.2932 	EXP 	New trial (rep=28, index=118): <Trial 118 (118 in rep 28) data={'pos': 50, 'corr_resp': 'c', 'thisN': 118, 'thisTrialN': 118, 'thisRepN': 28}>
886.3086 	EXP 	fixation: autoDraw = False
886.3086 	EXP 	line1: autoDraw = False
886.3086 	EXP 	line2: autoDraw = False
886.3086 	EXP 	line3: autoDraw = False
886.3086 	EXP 	line4: autoDraw = False
886.3086 	EXP 	probe: autoDraw = False
886.3086 	EXP 	fixation: autoDraw = True
887.3082 	EXP 	fixation: autoDraw = False
887.3082 	EXP 	line1: autoDraw = True
887.3082 	EXP 	line2: autoDraw = True
887.3082 	EXP 	line3: autoDraw = True
887.3082 	EXP 	line4: autoDraw = True
888.2925 	INFO 	Keyboard events cleared
888.2917 	EXP 	probe: autoDraw = True
888.8768 	EXP 	New trial (rep=29, index=119): <Trial 119 (119 in rep 29) data={'pos': -150, 'corr_resp': 'z', 'thisN': 119, 'thisTrialN': 119, 'thisRepN': 29}>
888.8787 	DATA 	Keypress: c
888.8921 	EXP 	fixation: autoDraw = False
888.8921 	EXP 	line1: autoDraw = False
888.8921 	EXP 	line2: autoDraw = False
888.8921 	EXP 	line3: autoDraw = False
888.8921 	EXP 	line4: autoDraw = False
888.8921 	EXP 	probe: autoDraw = False
888.8921 	EXP 	fixation: autoDraw = True
889.8921 	EXP 	fixation: autoDraw = False
889.8921 	EXP 	line1: autoDraw = True
889.8921 	EXP 	line2: autoDraw = True
889.8921 	EXP 	line3: autoDraw = True
889.8921 	EXP 	line4: autoDraw = True
890.8925 	INFO 	Keyboard events cleared
890.8918 	EXP 	probe: autoDraw = True
891.4778 	DATA 	Keypress: z
891.4933 	EXP 	New trial (rep=35, index=120): <Trial 120 (120 in rep 35) data={'pos': 150, 'corr_resp': 'v', 'thisN': 120, 'thisTrialN': 120, 'thisRepN': 35}>
891.5083 	EXP 	fixation: autoDraw = False
891.5083 	EXP 	line1: autoDraw = False
891.5083 	EXP 	line2: autoDraw = False
891.5083 	EXP 	line3: autoDraw = False
891.5083 	EXP 	line4: autoDraw = False
891.5083 	EXP 	probe: autoDraw = False
891.5083 	EXP 	fixation: autoDraw = True
892.5079 	EXP 	fixation: autoDraw = False
892.5079 	EXP 	line1: autoDraw = True
892.5079 	EXP 	line2: autoDraw = True
892.5079 	EXP 	line3: autoDraw = True
892.5079 	EXP 	line4: autoDraw = True
893.5092 	INFO 	Keyboard events cleared
893.5084 	EXP 	probe: autoDraw = True
894.1437 	EXP 	New trial (rep=29, index=121): <Trial 121 (121 in rep 29) data={'pos': 50, 'corr_resp': 'c', 'thisN': 121, 'thisTrialN': 121, 'thisRepN': 29}>
894.1457 	DATA 	Keypress: v
894.1580 	EXP 	fixation: autoDraw = False
894.1580 	EXP 	line1: autoDraw = False
894.1580 	EXP 	line2: autoDraw = False
894.1580 	EXP 	line3: autoDraw = False
894.1580 	EXP 	line4: autoDraw = False
894.1580 	EXP 	probe: autoDraw = False
894.1580 	EXP 	fixation: autoDraw = True
895.1580 	EXP 	fixation: autoDraw = False
895.1580 	EXP 	line1: autoDraw = True
895.1580 	EXP 	line2: autoDraw = True
895.1580 	EXP 	line3: autoDraw = True
895.1580 	EXP 	line4: autoDraw = True
896.1592 	INFO 	Keyboard events cleared
896.1586 	EXP 	probe: autoDraw = True
897.3930 	EXP 	New trial (rep=30, index=122): <Trial 122 (122 in rep 30) data={'pos': 50, 'corr_resp': 'c', 'thisN': 122, 'thisTrialN': 122, 'thisRepN': 30}>
897.3949 	DATA 	Keypress: c
897.4079 	EXP 	fixation: autoDraw = False
897.4079 	EXP 	line1: autoDraw = False
897.4079 	EXP 	line2: autoDraw = False
897.4079 	EXP 	line3: autoDraw = False
897.4079 	EXP 	line4: autoDraw = False
897.4079 	EXP 	probe: autoDraw = False
897.4079 	EXP 	fixation: autoDraw = True
898.4085 	EXP 	fixation: autoDraw = False
898.4085 	EXP 	line1: autoDraw = True
898.4085 	EXP 	line2: autoDraw = True
898.4085 	EXP 	line3: autoDraw = True
898.4085 	EXP 	line4: autoDraw = True
899.4086 	INFO 	Keyboard events cleared
899.4079 	EXP 	probe: autoDraw = True
900.0929 	EXP 	New trial (rep=26, index=123): <Trial 123 (123 in rep 26) data={'pos': -50, 'corr_resp': 'x', 'thisN': 123, 'thisTrialN': 123, 'thisRepN': 26}>
900.0948 	DATA 	Keypress: c
900.1078 	EXP 	fixation: autoDraw = False
900.1078 	EXP 	line1: autoDraw = False
900.1078 	EXP 	line2: autoDraw = False
900.1078 	EXP 	line3: autoDraw = False
900.1078 	EXP 	line4: autoDraw = False
900.1078 	EXP 	probe: autoDraw = False
900.1078 	EXP 	fixation: autoDraw = True
901.1077 	EXP 	fixation: autoDraw = False
901.1077 	EXP 	line1: autoDraw = True
901.1077 	EXP 	line2: autoDraw = True
901.1077 	EXP 	line3: autoDraw = True
901.1077 	EXP 	line4: autoDraw = True
902.1084 	INFO 	Keyboard events cleared
902.1077 	EXP 	probe: autoDraw = True
903.3427 	EXP 	New trial (rep=27, index=124): <Trial 124 (124 in rep 27) data={'pos': -50, 'corr_resp': 'x', 'thisN': 124, 'thisTrialN': 124, 'thisRepN': 27}>
903.3445 	DATA 	Keypress: x
903.3577 	EXP 	fixation: autoDraw = False
903.3577 	EXP 	line1: autoDraw = False
903.3577 	EXP 	line2: autoDraw = False
903.3577 	EXP 	line3: autoDraw = False
903.3577 	EXP 	line4: autoDraw = False
903.3577 	EXP 	probe: autoDraw = False
903.3577 	EXP 	fixation: autoDraw = True
904.3575 	EXP 	fixation: autoDraw = False
904.3575 	EXP 	line1: autoDraw = True
904.3575 	EXP 	line2: autoDraw = True
904.3575 	EXP 	line3: autoDraw = True
904.3575 	EXP 	line4: autoDraw = True
905.3588 	INFO 	Keyboard events cleared
905.3578 	EXP 	probe: autoDraw = True
906.0430 	EXP 	New trial (rep=36, index=125): <Trial 125 (125 in rep 36) data={'pos': 150, 'corr_resp': 'v', 'thisN': 125, 'thisTrialN': 125, 'thisRepN': 36}>
906.0449 	DATA 	Keypress: x
906.0575 	EXP 	fixation: autoDraw = False
906.0575 	EXP 	line1: autoDraw = False
906.0575 	EXP 	line2: autoDraw = False
906.0575 	EXP 	line3: autoDraw = False
906.0575 	EXP 	line4: autoDraw = False
906.0575 	EXP 	probe: autoDraw = False
906.0575 	EXP 	fixation: autoDraw = True
907.0578 	EXP 	fixation: autoDraw = False
907.0578 	EXP 	line1: autoDraw = True
907.0578 	EXP 	line2: autoDraw = True
907.0578 	EXP 	line3: autoDraw = True
907.0578 	EXP 	line4: autoDraw = True
908.0590 	INFO 	Keyboard events cleared
908.0578 	EXP 	probe: autoDraw = True
908.7784 	EXP 	New trial (rep=28, index=126): <Trial 126 (126 in rep 28) data={'pos': -50, 'corr_resp': 'x', 'thisN': 126, 'thisTrialN': 126, 'thisRepN': 28}>
908.7820 	DATA 	Keypress: v
908.7911 	EXP 	fixation: autoDraw = False
908.7911 	EXP 	line1: autoDraw = False
908.7911 	EXP 	line2: autoDraw = False
908.7911 	EXP 	line3: autoDraw = False
908.7911 	EXP 	line4: autoDraw = False
908.7911 	EXP 	probe: autoDraw = False
908.7911 	EXP 	fixation: autoDraw = True
909.7908 	EXP 	fixation: autoDraw = False
909.7908 	EXP 	line1: autoDraw = True
909.7908 	EXP 	line2: autoDraw = True
909.7908 	EXP 	line3: autoDraw = True
909.7908 	EXP 	line4: autoDraw = True
910.7921 	INFO 	Keyboard events cleared
910.7911 	EXP 	probe: autoDraw = True
911.4444 	EXP 	New trial (rep=29, index=127): <Trial 127 (127 in rep 29) data={'pos': -50, 'corr_resp': 'x', 'thisN': 127, 'thisTrialN': 127, 'thisRepN': 29}>
911.4483 	DATA 	Keypress: x
911.4575 	EXP 	fixation: autoDraw = False
911.4575 	EXP 	line1: autoDraw = False
911.4575 	EXP 	line2: autoDraw = False
911.4575 	EXP 	line3: autoDraw = False
911.4575 	EXP 	line4: autoDraw = False
911.4575 	EXP 	probe: autoDraw = False
911.4575 	EXP 	fixation: autoDraw = True
912.4572 	EXP 	fixation: autoDraw = False
912.4572 	EXP 	line1: autoDraw = True
912.4572 	EXP 	line2: autoDraw = True
912.4572 	EXP 	line3: autoDraw = True
912.4572 	EXP 	line4: autoDraw = True
913.4580 	INFO 	Keyboard events cleared
913.4572 	EXP 	probe: autoDraw = True
913.8589 	EXP 	New trial (rep=30, index=128): <Trial 128 (128 in rep 30) data={'pos': -50, 'corr_resp': 'x', 'thisN': 128, 'thisTrialN': 128, 'thisRepN': 30}>
913.8607 	DATA 	Keypress: x
913.8739 	EXP 	fixation: autoDraw = False
913.8739 	EXP 	line1: autoDraw = False
913.8739 	EXP 	line2: autoDraw = False
913.8739 	EXP 	line3: autoDraw = False
913.8739 	EXP 	line4: autoDraw = False
913.8739 	EXP 	probe: autoDraw = False
913.8739 	EXP 	fixation: autoDraw = True
914.8742 	EXP 	fixation: autoDraw = False
914.8742 	EXP 	line1: autoDraw = True
914.8742 	EXP 	line2: autoDraw = True
914.8742 	EXP 	line3: autoDraw = True
914.8742 	EXP 	line4: autoDraw = True
915.8750 	INFO 	Keyboard events cleared
915.8743 	EXP 	probe: autoDraw = True
916.3757 	EXP 	New trial (rep=31, index=129): <Trial 129 (129 in rep 31) data={'pos': -50, 'corr_resp': 'x', 'thisN': 129, 'thisTrialN': 129, 'thisRepN': 31}>
916.3776 	DATA 	Keypress: x
916.3907 	EXP 	fixation: autoDraw = False
916.3907 	EXP 	line1: autoDraw = False
916.3907 	EXP 	line2: autoDraw = False
916.3907 	EXP 	line3: autoDraw = False
916.3907 	EXP 	line4: autoDraw = False
916.3907 	EXP 	probe: autoDraw = False
916.3907 	EXP 	fixation: autoDraw = True
917.3904 	EXP 	fixation: autoDraw = False
917.3904 	EXP 	line1: autoDraw = True
917.3904 	EXP 	line2: autoDraw = True
917.3904 	EXP 	line3: autoDraw = True
917.3904 	EXP 	line4: autoDraw = True
918.3913 	INFO 	Keyboard events cleared
918.3907 	EXP 	probe: autoDraw = True
918.9261 	EXP 	New trial (rep=31, index=130): <Trial 130 (130 in rep 31) data={'pos': 50, 'corr_resp': 'c', 'thisN': 130, 'thisTrialN': 130, 'thisRepN': 31}>
918.9279 	DATA 	Keypress: x
918.9402 	EXP 	fixation: autoDraw = False
918.9402 	EXP 	line1: autoDraw = False
918.9402 	EXP 	line2: autoDraw = False
918.9402 	EXP 	line3: autoDraw = False
918.9402 	EXP 	line4: autoDraw = False
918.9402 	EXP 	probe: autoDraw = False
918.9402 	EXP 	fixation: autoDraw = True
919.9408 	EXP 	fixation: autoDraw = False
919.9408 	EXP 	line1: autoDraw = True
919.9408 	EXP 	line2: autoDraw = True
919.9408 	EXP 	line3: autoDraw = True
919.9408 	EXP 	line4: autoDraw = True
920.9407 	INFO 	Keyboard events cleared
920.9402 	EXP 	probe: autoDraw = True
924.0083 	EXP 	New trial (rep=37, index=131): <Trial 131 (131 in rep 37) data={'pos': 150, 'corr_resp': 'v', 'thisN': 131, 'thisTrialN': 131, 'thisRepN': 37}>
924.0102 	DATA 	Keypress: c
924.0233 	EXP 	fixation: autoDraw = False
924.0233 	EXP 	line1: autoDraw = False
924.0233 	EXP 	line2: autoDraw = False
924.0233 	EXP 	line3: autoDraw = False
924.0233 	EXP 	line4: autoDraw = False
924.0233 	EXP 	probe: autoDraw = False
924.0233 	EXP 	fixation: autoDraw = True
925.0232 	EXP 	fixation: autoDraw = False
925.0232 	EXP 	line1: autoDraw = True
925.0232 	EXP 	line2: autoDraw = True
925.0232 	EXP 	line3: autoDraw = True
925.0232 	EXP 	line4: autoDraw = True
926.0240 	INFO 	Keyboard events cleared
926.0233 	EXP 	probe: autoDraw = True
927.7421 	EXP 	New trial (rep=32, index=132): <Trial 132 (132 in rep 32) data={'pos': 50, 'corr_resp': 'c', 'thisN': 132, 'thisTrialN': 132, 'thisRepN': 32}>
927.7440 	DATA 	Keypress: v
927.7565 	EXP 	fixation: autoDraw = False
927.7565 	EXP 	line1: autoDraw = False
927.7565 	EXP 	line2: autoDraw = False
927.7565 	EXP 	line3: autoDraw = False
927.7565 	EXP 	line4: autoDraw = False
927.7565 	EXP 	probe: autoDraw = False
927.7565 	EXP 	fixation: autoDraw = True
928.7569 	EXP 	fixation: autoDraw = False
928.7569 	EXP 	line1: autoDraw = True
928.7569 	EXP 	line2: autoDraw = True
928.7569 	EXP 	line3: autoDraw = True
928.7569 	EXP 	line4: autoDraw = True
929.7570 	INFO 	Keyboard events cleared
929.7564 	EXP 	probe: autoDraw = True
930.7750 	EXP 	New trial (rep=32, index=133): <Trial 133 (133 in rep 32) data={'pos': -50, 'corr_resp': 'x', 'thisN': 133, 'thisTrialN': 133, 'thisRepN': 32}>
930.7769 	DATA 	Keypress: c
930.7898 	EXP 	fixation: autoDraw = False
930.7898 	EXP 	line1: autoDraw = False
930.7898 	EXP 	line2: autoDraw = False
930.7898 	EXP 	line3: autoDraw = False
930.7898 	EXP 	line4: autoDraw = False
930.7898 	EXP 	probe: autoDraw = False
930.7898 	EXP 	fixation: autoDraw = True
931.7903 	EXP 	fixation: autoDraw = False
931.7903 	EXP 	line1: autoDraw = True
931.7903 	EXP 	line2: autoDraw = True
931.7903 	EXP 	line3: autoDraw = True
931.7903 	EXP 	line4: autoDraw = True
932.7907 	INFO 	Keyboard events cleared
932.7901 	EXP 	probe: autoDraw = True
933.3417 	EXP 	New trial (rep=33, index=134): <Trial 134 (134 in rep 33) data={'pos': 50, 'corr_resp': 'c', 'thisN': 134, 'thisTrialN': 134, 'thisRepN': 33}>
933.3435 	DATA 	Keypress: x
933.3563 	EXP 	fixation: autoDraw = False
933.3563 	EXP 	line1: autoDraw = False
933.3563 	EXP 	line2: autoDraw = False
933.3563 	EXP 	line3: autoDraw = False
933.3563 	EXP 	line4: autoDraw = False
933.3563 	EXP 	probe: autoDraw = False
933.3563 	EXP 	fixation: autoDraw = True
934.3563 	EXP 	fixation: autoDraw = False
934.3563 	EXP 	line1: autoDraw = True
934.3563 	EXP 	line2: autoDraw = True
934.3563 	EXP 	line3: autoDraw = True
934.3563 	EXP 	line4: autoDraw = True
935.3570 	INFO 	Keyboard events cleared
935.3563 	EXP 	probe: autoDraw = True
937.0249 	EXP 	New trial (rep=30, index=135): <Trial 135 (135 in rep 30) data={'pos': -150, 'corr_resp': 'z', 'thisN': 135, 'thisTrialN': 135, 'thisRepN': 30}>
937.0267 	DATA 	Keypress: c
937.0394 	EXP 	fixation: autoDraw = False
937.0394 	EXP 	line1: autoDraw = False
937.0394 	EXP 	line2: autoDraw = False
937.0394 	EXP 	line3: autoDraw = False
937.0394 	EXP 	line4: autoDraw = False
937.0394 	EXP 	probe: autoDraw = False
937.0394 	EXP 	fixation: autoDraw = True
938.0393 	EXP 	fixation: autoDraw = False
938.0393 	EXP 	line1: autoDraw = True
938.0393 	EXP 	line2: autoDraw = True
938.0393 	EXP 	line3: autoDraw = True
938.0393 	EXP 	line4: autoDraw = True
939.0400 	INFO 	Keyboard events cleared
939.0393 	EXP 	probe: autoDraw = True
939.6414 	EXP 	New trial (rep=31, index=136): <Trial 136 (136 in rep 31) data={'pos': -150, 'corr_resp': 'z', 'thisN': 136, 'thisTrialN': 136, 'thisRepN': 31}>
939.6432 	DATA 	Keypress: z
939.6559 	EXP 	fixation: autoDraw = False
939.6559 	EXP 	line1: autoDraw = False
939.6559 	EXP 	line2: autoDraw = False
939.6559 	EXP 	line3: autoDraw = False
939.6559 	EXP 	line4: autoDraw = False
939.6559 	EXP 	probe: autoDraw = False
939.6559 	EXP 	fixation: autoDraw = True
940.6560 	EXP 	fixation: autoDraw = False
940.6560 	EXP 	line1: autoDraw = True
940.6560 	EXP 	line2: autoDraw = True
940.6560 	EXP 	line3: autoDraw = True
940.6560 	EXP 	line4: autoDraw = True
941.6565 	INFO 	Keyboard events cleared
941.6558 	EXP 	probe: autoDraw = True
944.2748 	EXP 	New trial (rep=32, index=137): <Trial 137 (137 in rep 32) data={'pos': -150, 'corr_resp': 'z', 'thisN': 137, 'thisTrialN': 137, 'thisRepN': 32}>
944.2767 	DATA 	Keypress: z
944.2891 	EXP 	fixation: autoDraw = False
944.2891 	EXP 	line1: autoDraw = False
944.2891 	EXP 	line2: autoDraw = False
944.2891 	EXP 	line3: autoDraw = False
944.2891 	EXP 	line4: autoDraw = False
944.2891 	EXP 	probe: autoDraw = False
944.2891 	EXP 	fixation: autoDraw = True
945.2891 	EXP 	fixation: autoDraw = False
945.2891 	EXP 	line1: autoDraw = True
945.2891 	EXP 	line2: autoDraw = True
945.2891 	EXP 	line3: autoDraw = True
945.2891 	EXP 	line4: autoDraw = True
946.2896 	INFO 	Keyboard events cleared
946.2890 	EXP 	probe: autoDraw = True
947.2077 	EXP 	New trial (rep=33, index=138): <Trial 138 (138 in rep 33) data={'pos': -150, 'corr_resp': 'z', 'thisN': 138, 'thisTrialN': 138, 'thisRepN': 33}>
947.2095 	DATA 	Keypress: z
947.2228 	EXP 	fixation: autoDraw = False
947.2228 	EXP 	line1: autoDraw = False
947.2228 	EXP 	line2: autoDraw = False
947.2228 	EXP 	line3: autoDraw = False
947.2228 	EXP 	line4: autoDraw = False
947.2228 	EXP 	probe: autoDraw = False
947.2228 	EXP 	fixation: autoDraw = True
948.2227 	EXP 	fixation: autoDraw = False
948.2227 	EXP 	line1: autoDraw = True
948.2227 	EXP 	line2: autoDraw = True
948.2227 	EXP 	line3: autoDraw = True
948.2227 	EXP 	line4: autoDraw = True
949.2228 	INFO 	Keyboard events cleared
949.2222 	EXP 	probe: autoDraw = True
950.0239 	EXP 	New trial (rep=33, index=139): <Trial 139 (139 in rep 33) data={'pos': -50, 'corr_resp': 'x', 'thisN': 139, 'thisTrialN': 139, 'thisRepN': 33}>
950.0258 	DATA 	Keypress: z
950.0388 	EXP 	fixation: autoDraw = False
950.0388 	EXP 	line1: autoDraw = False
950.0388 	EXP 	line2: autoDraw = False
950.0388 	EXP 	line3: autoDraw = False
950.0388 	EXP 	line4: autoDraw = False
950.0388 	EXP 	probe: autoDraw = False
950.0388 	EXP 	fixation: autoDraw = True
951.0391 	EXP 	fixation: autoDraw = False
951.0391 	EXP 	line1: autoDraw = True
951.0391 	EXP 	line2: autoDraw = True
951.0391 	EXP 	line3: autoDraw = True
951.0391 	EXP 	line4: autoDraw = True
952.0391 	INFO 	Keyboard events cleared
952.0385 	EXP 	probe: autoDraw = True
952.4906 	EXP 	New trial (rep=34, index=140): <Trial 140 (140 in rep 34) data={'pos': -50, 'corr_resp': 'x', 'thisN': 140, 'thisTrialN': 140, 'thisRepN': 34}>
952.4924 	DATA 	Keypress: x
952.5054 	EXP 	fixation: autoDraw = False
952.5054 	EXP 	line1: autoDraw = False
952.5054 	EXP 	line2: autoDraw = False
952.5054 	EXP 	line3: autoDraw = False
952.5054 	EXP 	line4: autoDraw = False
952.5054 	EXP 	probe: autoDraw = False
952.5054 	EXP 	fixation: autoDraw = True
953.5056 	EXP 	fixation: autoDraw = False
953.5056 	EXP 	line1: autoDraw = True
953.5056 	EXP 	line2: autoDraw = True
953.5056 	EXP 	line3: autoDraw = True
953.5056 	EXP 	line4: autoDraw = True
954.5061 	INFO 	Keyboard events cleared
954.5053 	EXP 	probe: autoDraw = True
955.1238 	EXP 	New trial (rep=34, index=141): <Trial 141 (141 in rep 34) data={'pos': -150, 'corr_resp': 'z', 'thisN': 141, 'thisTrialN': 141, 'thisRepN': 34}>
955.1256 	DATA 	Keypress: x
955.1387 	EXP 	fixation: autoDraw = False
955.1387 	EXP 	line1: autoDraw = False
955.1387 	EXP 	line2: autoDraw = False
955.1387 	EXP 	line3: autoDraw = False
955.1387 	EXP 	line4: autoDraw = False
955.1387 	EXP 	probe: autoDraw = False
955.1387 	EXP 	fixation: autoDraw = True
956.1385 	EXP 	fixation: autoDraw = False
956.1385 	EXP 	line1: autoDraw = True
956.1385 	EXP 	line2: autoDraw = True
956.1385 	EXP 	line3: autoDraw = True
956.1385 	EXP 	line4: autoDraw = True
957.1391 	INFO 	Keyboard events cleared
957.1385 	EXP 	probe: autoDraw = True
957.8247 	DATA 	Keypress: z
957.8401 	EXP 	New trial (rep=34, index=142): <Trial 142 (142 in rep 34) data={'pos': 50, 'corr_resp': 'c', 'thisN': 142, 'thisTrialN': 142, 'thisRepN': 34}>
957.8551 	EXP 	fixation: autoDraw = False
957.8551 	EXP 	line1: autoDraw = False
957.8551 	EXP 	line2: autoDraw = False
957.8551 	EXP 	line3: autoDraw = False
957.8551 	EXP 	line4: autoDraw = False
957.8551 	EXP 	probe: autoDraw = False
957.8551 	EXP 	fixation: autoDraw = True
958.8550 	EXP 	fixation: autoDraw = False
958.8550 	EXP 	line1: autoDraw = True
958.8550 	EXP 	line2: autoDraw = True
958.8550 	EXP 	line3: autoDraw = True
958.8550 	EXP 	line4: autoDraw = True
959.8554 	INFO 	Keyboard events cleared
959.8549 	EXP 	probe: autoDraw = True
960.3740 	EXP 	New trial (rep=35, index=143): <Trial 143 (143 in rep 35) data={'pos': 50, 'corr_resp': 'c', 'thisN': 143, 'thisTrialN': 143, 'thisRepN': 35}>
960.3765 	DATA 	Keypress: c
960.3887 	EXP 	fixation: autoDraw = False
960.3887 	EXP 	line1: autoDraw = False
960.3887 	EXP 	line2: autoDraw = False
960.3887 	EXP 	line3: autoDraw = False
960.3887 	EXP 	line4: autoDraw = False
960.3887 	EXP 	probe: autoDraw = False
960.3887 	EXP 	fixation: autoDraw = True
961.3883 	EXP 	fixation: autoDraw = False
961.3883 	EXP 	line1: autoDraw = True
961.3883 	EXP 	line2: autoDraw = True
961.3883 	EXP 	line3: autoDraw = True
961.3883 	EXP 	line4: autoDraw = True
962.3890 	INFO 	Keyboard events cleared
962.3884 	EXP 	probe: autoDraw = True
962.7419 	DATA 	Keypress: c
962.7572 	EXP 	New trial (rep=35, index=144): <Trial 144 (144 in rep 35) data={'pos': -150, 'corr_resp': 'z', 'thisN': 144, 'thisTrialN': 144, 'thisRepN': 35}>
962.7715 	EXP 	fixation: autoDraw = False
962.7715 	EXP 	line1: autoDraw = False
962.7715 	EXP 	line2: autoDraw = False
962.7715 	EXP 	line3: autoDraw = False
962.7715 	EXP 	line4: autoDraw = False
962.7715 	EXP 	probe: autoDraw = False
962.7715 	EXP 	fixation: autoDraw = True
963.7715 	EXP 	fixation: autoDraw = False
963.7715 	EXP 	line1: autoDraw = True
963.7715 	EXP 	line2: autoDraw = True
